,area,percentDiffFromAvg_y,year,percentPrevYearExp,pop,adj_r2,f_pvalue
56,Equatorial Guinea,-4.855180930651183,-7.33695912195046,0.9445150356248322,0.1460655371990402,,
57,Eritrea,1.230908718979319,0.09842438790950957,0.2582168961844733,-0.003312285929041231,0.5656277786588637,0.0019360220410598284
58,Estonia,-0.8234144914380468,0.006729476310566911,-1.3296951897582499,0.00904318296637575,0.17707975367474693,0.142829029949274
59,Eswatini,-1.912097959686375,-0.6821051252341791,-1.4864044782436954,0.08171988895118565,0.41731739279373103,0.014929872807862905
60,Ethiopia,-0.8958296869764449,0.6735363277726466,-0.9703314638639046,-0.00027000390244302027,-0.00508935138827038,0.449681950945493
61,Faroe Islands,-1.107733822250738,-0.1359555493876958,-0.32161210126159,-0.1753762672300061,0.5916237140143937,0.001250349619710179
62,Fiji,0.3651075345204754,0.03640122144170335,0.25282443477266076,-0.01595700208078537,-0.03979728755487999,0.5333059823142658
63,Finland,-1.0247745508511794,0.04880517118127482,-0.5471483593520405,-0.003703436951282997,0.16355898461009377,0.15783602002413935
64,France,-1.2750783755558293,-0.2478271856679664,-2.1337946949406814,0.0009057078249962275,0.29066822796186675,0.05557409798309379
65,French Polynesia,1.0346553445815627,-0.2074926959946144,2.033409220790685,0.11460901790837477,0.40742884368136123,0.01674189854985312
66,Gabon,0.06543556548141494,0.08424124776825001,0.6136867345004872,-0.0018791931187553358,0.1602037525557921,0.16173598822957075
67,Gambia,4.4356684893426594,-1.4638595788469333,6.140411055363712,0.02796399857140984,-0.13017364352640715,0.6560872828371023
68,Georgia,0.01863452923361683,-0.017554952769910304,-0.14204558591661126,-3.879184612954733e-06,0.12023665610045486,0.21383942830822614
69,Germany,-0.8880049697002593,0.1933479308143346,-0.5028124173595835,-0.0014371106245380726,0.742379873283117,4.52794625078789e-05
70,Ghana,-0.08218939777491627,-0.2289242688649286,-0.21841413591764247,0.00042156413353752775,-0.0045627473027134435,0.4484658707733463
71,Greece,-0.49137132009506745,-0.10621919954028936,-0.8416840882370177,-0.001585203075586255,0.7334536807877521,5.8015557796701e-05
72,Grenada,0.6539468108421268,-0.028984718403056775,0.38275277031501465,-0.009588078210359119,0.16249710663114714,0.15906262888541933
73,Guatemala,-0.10793112657204655,0.15090861039981407,-0.25332798305399523,-0.0006208985626401824,0.5920868665658192,0.0012403122815626234
74,Guinea,-5.422502614847403,-0.2678693931225308,-4.288711626957137,0.00176904461458864,0.742491768397286,4.513645715134192e-05
75,Guyana,-0.7620378863607079,-0.0010427724142490005,0.23643898426330673,-0.0073932607136920495,0.27872860440998226,0.061950197478605716
76,Haiti,-1.2993258962374346,-2.722155172395639,-0.2956960234674382,0.01845446399398284,0.4557921606308972,0.009347908762182267
77,Honduras,0.053380427023679164,0.8630951421233597,0.15422949104799538,-0.004972144072051082,0.061295706913143344,0.3109021930865636
78,Hungary,1.3996538936906031,-0.21315399524476944,-0.1537066689858475,-0.012460009452309411,-0.014028871006133148,0.4705961179941791
79,Iceland,-0.2652920829338379,-0.09704429631671593,-0.3350676508370731,0.007314071485633752,0.937174427495394,1.3367182829446818e-09
80,India,-3.933219972680879,-2.9549851913467484,-5.995123366839394,0.00017955184999087897,-0.053201690500605636,0.5671963773092163
81,Indonesia,-0.1716094050306609,-0.1281382824720908,-0.4966669421271452,5.3616876546035255e-05,0.3516810254629865,0.030686836320634844
82,Iran (Islamic Republic of),-1.9802981023506168,0.34153923890056004,2.107989560143054,-0.0003166536911961205,0.19279302845006852,0.12677066795856087
83,Iraq,0.44331481042720544,0.10111999083066542,1.1898823144656285,-0.0001816497323842029,0.6821087614095629,0.00020788920168943395
84,Ireland,-0.4364027148401266,-0.02420061242054431,-0.11298111927117652,-0.00014821918851341486,0.27458762539871673,0.06429311635963657
85,Israel,-0.07477776749339472,-0.19101126452594547,0.2839797747247827,0.001244159269943924,0.4930370264959305,0.00572240218458775
86,Italy,-0.3665562980835173,0.007251666608563063,-0.23763765423360939,-8.302938714646531e-05,0.48838202193369995,0.006097719823048803
87,Jamaica,0.23366977614879364,-0.0036327561097845556,0.5836522722029368,-0.0007206447445686909,0.055374861604092995,0.3220308954923825
88,Japan,0.23498481588304024,0.0011125877810453926,0.12215514816525828,-1.6095129089779171e-06,0.17234721729330593,0.14795403997413076
89,Jordan,0.8270680479362285,-0.06261272409837682,-0.17268644794799332,0.00016890703261554697,-0.13251497845231164,0.7749287995444214
90,Kazakhstan,-5.650392143405657,2.4003451070449677,-11.657297651435702,-0.010960438400204917,0.033690341474199026,0.3649255276102102
91,Kenya,-0.2289021766815994,-1.296214303252765,-0.23573795455909113,0.0012219157866932523,0.16007896061604232,0.16188241135476641
92,Kuwait,0.4211854312848149,0.07132156838632847,0.3973492374047915,-0.00044937455519340557,0.018690284330536433,0.3965227012352831
93,Kyrgyzstan,-0.026741258341801077,0.4911618300108098,0.5633396095971694,-0.006211243359218221,0.6701315501704197,0.00027140600284562995
94,Lao People's Democratic Republic,4.956310887222492,-5.223522361712215,13.256828042229957,0.05568784838369214,0.36873973594732234,0.5105495556416197
95,Latvia,-3.070186288871481,-1.1002625185438055,2.727367792513138,-0.05098194917629548,0.21754307746821344,0.10431899894595471
96,Lebanon,0.2329525431877435,-0.012827382951699145,0.19289643056627834,0.00019413109883198936,0.15243414549347123,0.1710416855883395
97,Lesotho,0.8134822633540941,0.008486825898698942,0.3605069032812747,-0.0023152794628765756,-0.03838517604121483,0.5297815206577393
98,Liberia,-1.0055971741986096,0.45082378878112594,-1.6206090572386673,-0.0036040334221445185,0.504391458769563,0.004887374261941315
99,Libya,0.17112344037004396,-0.08647272633980753,2.0477096649883193,0.0014875140038315207,0.07390594940782391,0.28804207981258756
100,Lithuania,-0.4012904177286216,-0.14002787969577993,1.0803695734729313,-0.004893142212994148,0.12106827950092158,0.21264574366416683
101,Luxembourg,0.19672707694391983,0.1620123111332585,0.3007189560664383,-0.009342564265239894,0.6007590285465719,0.0010645994679659323
102,Madagascar,2.2547875385184377,-0.4895090881226028,0.33933183307357695,0.0007646428027924089,-0.0380987686091685,0.5252685321666821
103,Malawi,-0.7928798864030191,1.6997524007254534,0.46472858061862843,-0.004175819078132048,0.12776617542083502,0.20320518932503653
104,Malaysia,0.6030265534168384,0.4849625396424652,-0.3431501284862916,-0.001065780455359971,0.32631790557944074,0.039602877007994156
