,area,percentDiffFromAvg_y,year,percentPrevYearExp,pop,adj_r2,f_pvalue
120,New Caledonia,-0.8182356738937028,-0.1312789790508821,-0.08961258339354639,0.030131847449807625,0.22507524507296817,0.0981378829215769
121,New Zealand,0.4012929781905526,-0.029677707535279495,1.024569894268397,0.0007930043619985221,-0.04702598870711139,0.8359523328267933
122,Nicaragua,-1.5551107836147304,1.0892174928039675,0.9654615069283105,-0.013005602315772344,0.051000501976086854,0.17275546790212873
123,Niger,-2.1196785182084326,-0.19037838341597346,3.216849686876428,0.00017984990048028427,-0.9006851527945561,0.8657229851904079
124,Nigeria,8.197335061142024,-0.30102858948472055,-3.8086125253052177,9.154275589923605e-05,0.13051305407689218,0.10026964626525248
125,North Macedonia,-1.7686730246252405,-0.005505307916428887,2.4363474032577113,0.007042514936896787,0.024233677466231396,0.34721633893806303
126,Norway,0.603675127087648,0.003910643170585629,0.8150253238523169,-0.00040104005665766236,0.5798401794070425,1.7209397054821194e-10
127,Oman,2.1659035389752215,-0.13406624302206394,1.1130261866190285,0.00031845574960046215,0.3681063717550397,0.0018114374222401094
128,Pakistan,6.068956396450382,2.0391174680957818,7.673696048151065,-0.000550942434916414,0.2900901303757122,0.008026878111516794
129,Palestine,8.470422325560682,-0.4416382735229328,-1.6547100096037608,0.004171448933559882,-1.2964705867375201,0.8609339596770642
130,Panama,-6.734266051330234,-0.5032532479961308,4.683890809652423,0.010277541630634083,0.1819113624257347,0.015045439574065329
131,Papua New Guinea,-9.295926577042202,0.40532491021618966,13.569071738957694,-0.0024631100389685915,0.32263132824242446,0.01248913767491536
132,Paraguay,-0.19008644987857298,-0.23988587102908052,1.2038853585334626,0.002698573340840226,0.017023133756205566,0.33659750052438603
133,Peru,5.053114159394105,-0.04652127265473477,1.3972159474405141,0.00022166792381803963,0.6312869969959143,2.8383958020358664e-09
134,Philippines,-0.1726828642865003,0.2970815127621128,-2.076726028535741,-0.0002039659465134154,0.2539800571398585,0.0004924018407475721
135,Poland,0.6058688393822477,0.06555346547842303,2.148170864201619,-0.0004503238494253395,0.29672690033753135,0.00029561542125767967
